transaction_id,product_id,product_name,department,date,day_of_week,is_weekend,month,peak_hour,festival_flag,base_price,discount_pct,current_price,cost_price,inventory_level,inventory_ratio,units_sold,revenue,profit,store_id
41656,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-16,5,1,3,20,0,8.29,0.0,8.29,5.08,33,0.33,33,273.57,105.93,1
41657,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-17,6,1,3,19,0,8.29,0.0,8.29,5.08,35,0.35,35,290.15,112.35,1
41658,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-18,0,0,3,18,0,8.29,0.0,8.29,5.08,61,0.61,27,223.83,86.67,1
41659,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-19,1,0,3,10,0,8.29,0.0,8.29,5.08,36,0.36,29,240.41,93.09,1
41660,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-20,2,0,3,19,0,8.29,0.0,8.29,5.08,54,0.54,28,232.12,89.88,1
41661,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-21,3,0,3,8,0,8.29,0.0,8.29,5.08,34,0.34,28,232.12,89.88,1
41662,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-22,4,0,3,18,0,8.29,0.0,8.29,5.08,69,0.69,26,215.54,83.46,1
41663,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-23,5,1,3,18,0,8.29,0.0,8.29,5.08,31,0.31,28,232.12,89.88,1
41664,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-24,6,1,3,17,0,8.29,0.0,8.29,5.08,46,0.46,29,240.41,93.09,1
41665,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-25,0,0,3,19,0,8.29,0.0,8.29,5.08,70,0.7,28,232.12,89.88,1
41666,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-26,1,0,3,17,0,8.29,0.0,8.29,5.08,38,0.38,31,256.99,99.51,1
41667,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-27,2,0,3,17,0,8.29,0.0,8.29,5.08,30,0.3,26,215.54,83.46,1
41668,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-28,3,0,3,18,0,8.29,0.0,8.29,5.08,51,0.51,28,232.12,89.88,1
41669,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-29,4,0,3,17,0,8.29,0.0,8.29,5.08,58,0.58,24,198.96,77.04,1
41670,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-30,5,1,3,10,0,8.29,0.0,8.29,5.08,50,0.5,39,323.31,125.19,1
41671,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-03-31,6,1,3,9,0,8.29,0.0,8.29,5.08,49,0.49,29,240.41,93.09,1
41672,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-01,0,0,4,19,0,8.29,0.0,8.29,5.08,71,0.71,24,198.96,77.04,1
41673,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-02,1,0,4,8,0,8.29,0.0,8.29,5.08,47,0.47,25,207.25,80.25,1
41674,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-03,2,0,4,10,0,8.29,0.0,8.29,5.08,49,0.49,24,198.96,77.04,1
41675,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-04,3,0,4,10,0,8.29,0.0,8.29,5.08,58,0.58,28,232.12,89.88,1
41676,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-05,4,0,4,8,0,8.29,0.0,8.29,5.08,40,0.4,24,198.96,77.04,1
41677,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-06,5,1,4,17,0,8.29,0.0,8.29,5.08,55,0.55,28,232.12,89.88,1
41678,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-07,6,1,4,17,0,8.29,0.0,8.29,5.08,56,0.56,31,256.99,99.51,1
41679,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-08,0,0,4,19,0,8.29,20.0,6.63,5.08,55,0.55,31,205.53,48.05,1
41680,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-09,1,0,4,8,0,8.29,0.0,8.29,5.08,49,0.49,28,232.12,89.88,1
41681,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-10,2,0,4,18,0,8.29,0.0,8.29,5.08,78,0.78,30,248.7,96.3,1
41682,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-11,3,0,4,19,0,8.29,0.0,8.29,5.08,66,0.66,25,207.25,80.25,1
41683,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-12,4,0,4,18,0,8.29,0.0,8.29,5.08,26,0.26,26,215.54,83.46,1
41684,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-13,5,1,4,18,0,8.29,0.0,8.29,5.08,63,0.63,36,298.44,115.56,1
41685,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-14,6,1,4,20,0,8.29,0.0,8.29,5.08,71,0.71,35,290.15,112.35,1
41686,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-15,0,0,4,19,0,8.29,20.0,6.63,5.08,45,0.45,30,198.9,46.5,1
41687,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-16,1,0,4,9,0,8.29,0.0,8.29,5.08,33,0.33,25,207.25,80.25,1
41688,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-17,2,0,4,17,0,8.29,0.0,8.29,5.08,61,0.61,26,215.54,83.46,1
41689,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-18,3,0,4,19,0,8.29,0.0,8.29,5.08,38,0.38,27,223.83,86.67,1
41690,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-19,4,0,4,8,0,8.29,0.0,8.29,5.08,32,0.32,21,174.09,67.41,1
41691,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-20,5,1,4,17,0,8.29,0.0,8.29,5.08,50,0.5,42,348.18,134.82,1
41692,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-21,6,1,4,10,0,8.29,0.0,8.29,5.08,57,0.57,31,256.99,99.51,1
41693,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-22,0,0,4,9,0,8.29,20.0,6.63,5.08,57,0.57,34,225.42,52.7,1
41694,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-23,1,0,4,17,0,8.29,0.0,8.29,5.08,69,0.69,30,248.7,96.3,1
41695,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-24,2,0,4,20,0,8.29,0.0,8.29,5.08,37,0.37,20,165.8,64.2,1
41696,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-25,3,0,4,17,0,8.29,0.0,8.29,5.08,37,0.37,21,174.09,67.41,1
41697,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-26,4,0,4,8,0,8.29,0.0,8.29,5.08,49,0.49,29,240.41,93.09,1
41698,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-27,5,1,4,18,0,8.29,0.0,8.29,5.08,67,0.67,34,281.86,109.14,1
41699,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-28,6,1,4,17,0,8.29,0.0,8.29,5.08,73,0.73,36,298.44,115.56,1
41700,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-29,0,0,4,19,0,8.29,0.0,8.29,5.08,35,0.35,29,240.41,93.09,1
41701,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-04-30,1,0,4,19,0,8.29,0.0,8.29,5.08,48,0.48,22,182.38,70.62,1
41702,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-01,2,0,5,20,0,8.29,0.0,8.29,5.08,56,0.56,27,223.83,86.67,1
41703,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-02,3,0,5,18,0,8.29,0.0,8.29,5.08,49,0.49,22,182.38,70.62,1
41704,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-03,4,0,5,17,0,8.29,0.0,8.29,5.08,65,0.65,21,174.09,67.41,1
41705,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-04,5,1,5,18,0,8.29,0.0,8.29,5.08,32,0.32,32,265.28,102.72,1
41706,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-05,6,1,5,17,0,8.29,0.0,8.29,5.08,48,0.48,38,315.02,121.98,1
41707,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-06,0,0,5,20,0,8.29,20.0,6.63,5.08,47,0.47,31,205.53,48.05,1
41708,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-07,1,0,5,17,0,8.29,0.0,8.29,5.08,62,0.62,30,248.7,96.3,1
41709,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-08,2,0,5,18,0,8.29,0.0,8.29,5.08,31,0.31,26,215.54,83.46,1
41710,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-09,3,0,5,20,0,8.29,0.0,8.29,5.08,24,0.24,24,198.96,77.04,1
41711,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-10,4,0,5,18,0,8.29,0.0,8.29,5.08,83,0.83,28,232.12,89.88,1
41712,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-11,5,1,5,19,0,8.29,0.0,8.29,5.08,70,0.7,38,315.02,121.98,1
41713,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-12,6,1,5,19,0,8.29,0.0,8.29,5.08,36,0.36,29,240.41,93.09,1
41714,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-13,0,0,5,9,0,8.29,0.0,8.29,5.08,34,0.34,24,198.96,77.04,1
41715,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-14,1,0,5,20,0,8.29,0.0,8.29,5.08,48,0.48,21,174.09,67.41,1
41716,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-15,2,0,5,10,0,8.29,0.0,8.29,5.08,34,0.34,27,223.83,86.67,1
41717,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-16,3,0,5,10,0,8.29,0.0,8.29,5.08,58,0.58,30,248.7,96.3,1
41718,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-17,4,0,5,18,0,8.29,0.0,8.29,5.08,75,0.75,29,240.41,93.09,1
41719,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-18,5,1,5,9,0,8.29,0.0,8.29,5.08,42,0.42,30,248.7,96.3,1
41720,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-19,6,1,5,10,0,8.29,0.0,8.29,5.08,16,0.16,16,132.64,51.36,1
41721,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-20,0,0,5,19,0,8.29,0.0,8.29,5.08,11,0.11,11,91.19,35.31,1
41722,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-21,1,0,5,17,0,8.29,0.0,8.29,5.08,50,0.5,29,240.41,93.09,1
41723,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-22,2,0,5,17,0,8.29,0.0,8.29,5.08,41,0.41,25,207.25,80.25,1
41724,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-23,3,0,5,8,0,8.29,0.0,8.29,5.08,87,0.87,28,232.12,89.88,1
41725,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-24,4,0,5,19,0,8.29,0.0,8.29,5.08,89,0.89,23,190.67,73.83,1
41726,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-25,5,1,5,18,0,8.29,5.0,7.88,5.08,51,0.51,41,323.08,114.8,1
41727,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-26,6,1,5,17,0,8.29,0.0,8.29,5.08,65,0.65,35,290.15,112.35,1
41728,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-27,0,0,5,10,0,8.29,0.0,8.29,5.08,26,0.26,25,207.25,80.25,1
41729,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-28,1,0,5,20,0,8.29,0.0,8.29,5.08,74,0.74,29,240.41,93.09,1
41730,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-29,2,0,5,18,0,8.29,0.0,8.29,5.08,63,0.63,30,248.7,96.3,1
41731,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-30,3,0,5,18,0,8.29,0.0,8.29,5.08,38,0.38,23,190.67,73.83,1
41732,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-05-31,4,0,5,19,0,8.29,0.0,8.29,5.08,41,0.41,28,232.12,89.88,1
41733,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-01,5,1,6,17,0,8.29,5.0,7.88,5.08,50,0.5,37,291.56,103.6,1
41734,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-02,6,1,6,8,0,8.29,0.0,8.29,5.08,54,0.54,45,373.05,144.45,1
41735,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-03,0,0,6,17,0,8.29,0.0,8.29,5.08,74,0.74,25,207.25,80.25,1
41736,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-04,1,0,6,9,0,8.29,0.0,8.29,5.08,60,0.6,29,240.41,93.09,1
41737,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-05,2,0,6,10,0,8.29,0.0,8.29,5.08,41,0.41,31,256.99,99.51,1
41738,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-06,3,0,6,9,0,8.29,0.0,8.29,5.08,60,0.6,33,273.57,105.93,1
41739,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-07,4,0,6,17,0,8.29,0.0,8.29,5.08,30,0.3,30,248.7,96.3,1
41740,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-08,5,1,6,19,0,8.29,0.0,8.29,5.08,0,0.0,0,0.0,0.0,1
41741,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-09,6,1,6,19,0,8.29,0.0,8.29,5.08,34,0.34,34,281.86,109.14,1
41742,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-10,0,0,6,17,0,8.29,5.0,7.88,5.08,69,0.69,28,220.64,78.4,1
41743,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-11,1,0,6,9,0,8.29,0.0,8.29,5.08,77,0.77,32,265.28,102.72,1
41744,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-12,2,0,6,17,0,8.29,0.0,8.29,5.08,30,0.3,25,207.25,80.25,1
41745,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-13,3,0,6,18,0,8.29,0.0,8.29,5.08,70,0.7,33,273.57,105.93,1
41746,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-14,4,0,6,10,0,8.29,0.0,8.29,5.08,72,0.72,24,198.96,77.04,1
41747,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-15,5,1,6,8,0,8.29,0.0,8.29,5.08,37,0.37,37,306.73,118.77,1
41748,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-16,6,1,6,20,0,8.29,0.0,8.29,5.08,62,0.62,34,281.86,109.14,1
41749,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-17,0,0,6,17,0,8.29,0.0,8.29,5.08,26,0.26,24,198.96,77.04,1
41750,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-18,1,0,6,18,0,8.29,0.0,8.29,5.08,38,0.38,24,198.96,77.04,1
41751,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-19,2,0,6,19,0,8.29,0.0,8.29,5.08,27,0.27,25,207.25,80.25,1
41752,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-20,3,0,6,9,0,8.29,0.0,8.29,5.08,58,0.58,33,273.57,105.93,1
41753,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-21,4,0,6,18,0,8.29,0.0,8.29,5.08,73,0.73,29,240.41,93.09,1
41754,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-22,5,1,6,17,0,8.29,0.0,8.29,5.08,29,0.29,29,240.41,93.09,1
41755,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-23,6,1,6,8,0,8.29,0.0,8.29,5.08,23,0.23,23,190.67,73.83,1
41756,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-24,0,0,6,19,0,8.29,20.0,6.63,5.08,39,0.39,36,238.68,55.8,1
41757,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-25,1,0,6,19,0,8.29,0.0,8.29,5.08,38,0.38,32,265.28,102.72,1
41758,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-26,2,0,6,17,0,8.29,0.0,8.29,5.08,51,0.51,23,190.67,73.83,1
41759,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-27,3,0,6,18,0,8.29,0.0,8.29,5.08,61,0.61,29,240.41,93.09,1
41760,30822,Thirst Quencher Lemon-Lime/Fruit Punch/Orange Variety Pack Sports Drink,beverages,2024-06-28,4,0,6,10,0,8.29,0.0,8.29,5.08,55,0.55,26,215.54,83.46,1
41761,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-01,0,0,1,19,0,7.77,0.0,7.77,4.53,58,0.58,26,202.02,84.24,1
41762,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-02,1,0,1,19,0,7.77,0.0,7.77,4.53,88,0.88,28,217.56,90.72,1
41763,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-03,2,0,1,17,0,7.77,0.0,7.77,4.53,42,0.42,28,217.56,90.72,1
41764,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-04,3,0,1,18,0,7.77,0.0,7.77,4.53,61,0.61,25,194.25,81.0,1
41765,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-05,4,0,1,18,0,7.77,0.0,7.77,4.53,46,0.46,27,209.79,87.48,1
41766,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-06,5,1,1,8,0,7.77,0.0,7.77,4.53,30,0.3,26,202.02,84.24,1
41767,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-07,6,1,1,9,0,7.77,0.0,7.77,4.53,37,0.37,35,271.95,113.4,1
41768,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-08,0,0,1,19,0,7.77,0.0,7.77,4.53,34,0.34,26,202.02,84.24,1
41769,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-09,1,0,1,18,0,7.77,0.0,7.77,4.53,66,0.66,23,178.71,74.52,1
41770,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-10,2,0,1,9,0,7.77,0.0,7.77,4.53,84,0.84,24,186.48,77.76,1
41771,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-11,3,0,1,9,0,7.77,0.0,7.77,4.53,43,0.43,25,194.25,81.0,1
41772,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-12,4,0,1,19,0,7.77,0.0,7.77,4.53,55,0.55,24,186.48,77.76,1
41773,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-13,5,1,1,19,0,7.77,0.0,7.77,4.53,64,0.64,28,217.56,90.72,1
41774,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-14,6,1,1,20,0,7.77,0.0,7.77,4.53,53,0.53,35,271.95,113.4,1
41775,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-15,0,0,1,18,0,7.77,0.0,7.77,4.53,22,0.22,22,170.94,71.28,1
41776,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-16,1,0,1,19,0,7.77,0.0,7.77,4.53,42,0.42,22,170.94,71.28,1
41777,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-17,2,0,1,17,0,7.77,0.0,7.77,4.53,66,0.66,20,155.4,64.8,1
41778,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-18,3,0,1,9,0,7.77,0.0,7.77,4.53,88,0.88,22,170.94,71.28,1
41779,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-19,4,0,1,8,0,7.77,0.0,7.77,4.53,65,0.65,27,209.79,87.48,1
41780,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-20,5,1,1,8,0,7.77,0.0,7.77,4.53,42,0.42,35,271.95,113.4,1
41781,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-21,6,1,1,17,0,7.77,0.0,7.77,4.53,45,0.45,31,240.87,100.44,1
41782,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-22,0,0,1,9,0,7.77,5.0,7.38,4.53,39,0.39,24,177.12,68.4,1
41783,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-23,1,0,1,17,0,7.77,0.0,7.77,4.53,71,0.71,23,178.71,74.52,1
41784,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-24,2,0,1,19,0,7.77,0.0,7.77,4.53,10,0.1,10,77.7,32.4,1
41785,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-25,3,0,1,8,0,7.77,0.0,7.77,4.53,63,0.63,19,147.63,61.56,1
41786,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-26,4,0,1,17,0,7.77,0.0,7.77,4.53,49,0.49,28,217.56,90.72,1
41787,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-27,5,1,1,20,0,7.77,5.0,7.38,4.53,19,0.19,19,140.22,54.15,1
41788,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-28,6,1,1,19,0,7.77,0.0,7.77,4.53,46,0.46,34,264.18,110.16,1
41789,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-29,0,0,1,18,0,7.77,0.0,7.77,4.53,29,0.29,21,163.17,68.04,1
41790,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-30,1,0,1,19,0,7.77,0.0,7.77,4.53,27,0.27,23,178.71,74.52,1
41791,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-01-31,2,0,1,9,0,7.77,0.0,7.77,4.53,48,0.48,25,194.25,81.0,1
41792,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-02-01,3,0,2,18,0,7.77,0.0,7.77,4.53,66,0.66,19,147.63,61.56,1
41793,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-02-02,4,0,2,18,0,7.77,0.0,7.77,4.53,33,0.33,23,178.71,74.52,1
41794,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-02-03,5,1,2,8,0,7.77,0.0,7.77,4.53,53,0.53,26,202.02,84.24,1
41795,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-02-04,6,1,2,18,0,7.77,0.0,7.77,4.53,65,0.65,35,271.95,113.4,1
41796,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-02-05,0,0,2,9,0,7.77,0.0,7.77,4.53,29,0.29,21,163.17,68.04,1
41797,23790,Total Moisture Aloe Fresh Hydrating Lotion,personal care,2024-02-06,1,0,2,19,0,7.77,0.0,7.77,4.53,63,0.63,24,186.48,77.76,1
